ImageID,XMin,XMax,YMin,YMax
94db34f8af3b039e,0.67375,0.82625,0.733333,0.99
a0c03e5a03bedc9f,0.47,0.999375,0.242424,0.638453
281a37a46eb372ef,0.93375,0.963125,0.092325,0.129032
4c733ff849935f35,0.387784,0.509943,0.376596,0.555319
059755ccc3f46918,0.244108,0.777778,0.0825,0.159375
1db5a455389f2fcd,0.07625,0.251875,0.224167,0.3075
020ad6731e0b1e5c,0.429375,0.554375,0.359718,0.948276
c647354ed24872b7,0,0.095625,0,0.204139
0f3f26ee9b1d7965,0.63875,0.79125,0.063333,0.175833
3d26a2cc1ba3a7c8,0.43266,0.942761,0.04125,0.188125
05e9afcfa90189fb,0,0.999375,0,0.999167
65728f28b907d397,0.174219,0.221094,0.498958,0.555208
5263e02bf35f72ec,0.65,0.750833,0.061875,0.079375
16f3c9c509524392,0.121667,0.9825,0.18125,0.74375
80693bc6692bbb06,0.88625,0.9225,0.565666,0.602251
b00bc83c04e1b321,0.063125,0.4725,0.79229,0.936271
232db5bb91a4b9a6,0.558333,0.595,0.535625,0.548125
8c3ff7b7471e4c9d,0.509375,0.566406,0.198276,0.24569
2a72c9a8b9572cc7,0.171875,0.229492,0.763021,0.829427
00712e4c572bc325,0.26,0.721667,0.375,0.9125
4e445fd990416d07,0,0.093333,0.209375,0.355
6f2ec5391fd04054,0.48375,0.525,0.202077,0.234183
1e629eec16d97521,0.583125,0.999375,0,0.793468
9e0b4c214a0fa33b,0.281875,0.75,0.296075,0.522184
5e109e385bf4b5ad,0,0.185625,0.371324,0.559743
031a84e2ec83296d,0.305,0.3975,0.304781,0.458167
955fed67e554c739,0,0.095833,0.350625,0.373125
5ab8ceac480d6576,0.079,0.986,0.184408,0.943029
3d26a2cc1ba3a7c8,0.257576,0.945286,0.3475,0.5525
e6d758125754e7c2,0.0525,0.22,0.772983,0.985929
a2c5f2de09381efe,0.421875,0.67,0.381938,0.594544
12de810c724bae96,0.28625,0.3125,0,0.026786
9bbb4ac122fa3398,0.196875,0.994375,0.187913,0.845137
d3a1e5745fb9320a,0.867435,0.976945,0.276817,0.456747
9e627ea79810fe1b,0.6404,0.674171,0.68,0.700833
48d54ffbc2d86d75,0.557834,0.967186,0.645222,0.893094
9e402815a1b44cf9,0.7975,0.883125,0.772358,0.872629
42c7fb15c31e10d6,0.514375,0.5725,0.798333,0.891667
d26bf5dade59de9b,0.000625,0.999375,0.046667,0.999167
07472c31e71a10df,0.139648,0.833008,0.233073,0.779948
d79cbceec90066b3,0.04875,0.095,0.020833,0.120833
93c78016395b8344,0.068667,0.597333,0.051,0.763
605d8ba120c990ce,0.491406,0.538281,0.769792,0.805208
a1478370c4d0a653,0.810458,0.88422,0.054375,0.141875
7baec07fba934a6a,0.5275,0.644375,0.33836,0.449576
0879f85ea48334e0,0.02375,0.986875,0.20508,0.999059
fd5e9d43b732ad45,0.4025,0.463125,0.421667,0.430833
9641197b19902be7,0.303333,0.476667,0.243125,0.4125
480437f25b25ba0e,0.47168,0.8125,0.220052,0.428385
042b1f6ed0e03889,0.01125,0.999375,0.549479,0.974826
a1478370c4d0a653,0.381886,0.573296,0.191875,0.220625
559c16f3f973dfdc,0.7825,0.92625,0,0.300283
f7ae85803ece7158,0.115,0.643125,0.325,0.8925
8427708b8e214fe7,0.198889,0.578889,0.279375,0.98375
94395419d7531ef0,0.339375,0.999375,0.073654,0.468366
2764ca2da911e845,0.24875,0.314375,0.174036,0.216369
7c39fc202f496ff9,0.078889,0.32,0.461875,0.9625
48d54ffbc2d86d75,0.361772,0.934372,0.294229,0.657521
9f9ae5e039bdab29,0.948944,0.99912,0.7475,0.800625
02e3e15d9c8a38b0,0.720833,0.751042,0.134722,0.172222
05711d0e8d444c3c,0.13625,0.8525,0.164628,0.856068
c3b2c161dcc21519,0.3225,0.351875,0.508475,0.539548
3bdcc3ba20c7d8d6,0.419375,0.740625,0.630496,1
b0d9c679a092d344,0.489375,0.595,0.074167,0.216667
f21b6f6331771da1,0.68375,0.83625,0.123827,0.226079
97ea001b6ed39805,0.35625,0.414375,0.516667,0.575
aa24d13a4c44566b,0.24375,0.275,0.38,0.4225
4f21df1620abe15e,0.390833,0.488333,0.16875,0.1925
9525161b097bcd43,0.378125,0.408125,0.4325,0.448333
773eddc45a4b64e9,0.017045,0.875,0.3625,0.531875
826100059151f50f,0.34375,0.735352,0.34375,0.602865
bebac23c45451d93,0.35,0.413125,0.280488,0.313321
56ae799c5b1ff585,0.245625,0.31,0.738476,0.799624
c5157500e8f1b6c2,0.614375,0.69375,0.178505,0.28785
97ea001b6ed39805,0.545,0.59625,0.52,0.623333
5e21569f9db62538,0.38,0.458125,0.059322,0.107345
4bd1fe9f827410dc,0.061914,0.636023,0.20125,0.52875
2d2b79cfa531de23,0.460938,0.538086,0.272595,0.338192
fb0f846e9c87810e,0.219375,0.32625,0.554167,0.611667
0116b52ddc2f078e,0.340625,0.43125,0.933333,0.996667
d97207c6780d8108,0.25375,0.80625,0.210923,0.567797
4c3e56a6d40b4e6b,0.492188,0.604688,0.894792,0.998958
6422fc010cdf67e8,0.080983,0.964513,0.644375,0.8375
f0d50d5a760cf876,0.449375,0.51625,0.84,0.954167
8eeb9828008f6d10,0.077778,0.112037,0,0.053704
2f6ddec31cfe286a,0.931875,0.999375,0.191227,0.274846
c29cf56cc0aa899e,0.07875,0.114375,0.147081,0.174375
37a2ae3fc2a0a343,0.680625,0.734375,0.321667,0.439167
807f5748122f0d6d,0.625,0.653125,0.456667,0.480833
2c3e9b5af35ec2c4,0,0.294375,0.065666,0.757974
670e4e5b0657f8cf,0.595703,0.668945,0.011905,0.078869
8e9918693b486abc,0.44875,0.68625,0.196753,0.34957
0004e0650dd10f47,0.186096,0.22191,0.274784,0.310345
96002b35db1fd5b6,0.18375,0.97,0.029081,0.983114
29b9a021e12e0b8b,0.288125,0.665,0.099812,0.240113
28bc5079d4be5d87,0.47125,0.499375,0.204503,0.239212
d1d5b5075b040152,0.03875,0.174375,0.542118,0.608007
ff20c97fd774ec96,0.26101,0.870032,0.500625,0.7475
db1d26a185f4d5f7,0.202,0.300667,0.235356,0.722803
4778e559a165fc1c,0.855625,0.950625,0.363039,0.425891
563e89ea6f237501,0.747438,0.764275,0.593348,0.640558
081abb701f3d0f19,0.963542,0.998264,0.559896,0.591146
5ea1038bd828dc78,0.063125,0.15625,0.000833,0.083333
a1784c095c1a8192,0.198889,0.736667,0.497041,0.788955
82c3e41a9ad0282d,0.532031,0.876562,0.364583,0.907292
f502f88e5705629c,0.036719,0.083594,0.038542,0.065625
6c81301977b10e78,0.106445,0.145508,0.75651,0.821615
4db5103be6f597c9,0.437774,0.652908,0.201689,0.296435
955fed67e554c739,0.3125,0.503333,0.341875,0.425625
33a4c72c793c336c,0.142,0.178,0.024,0.058667
74d46f59b37bb5a6,0,0.999375,0.007491,0.999064
468b5011e0977ef1,0.25625,0.283125,0.630833,0.679167
4c7bccfa0d5dedc4,0.11,0.220833,0.60375,0.676875
5a698904a1f4e566,0.2725,0.48375,0.225833,0.699167
eee309878f46c6a6,0.150625,0.994375,0.0825,0.935833
7053681fb4fa19bf,0.459375,0.51375,0.466667,0.595833
2a132cddc311435c,0.133125,0.89625,0.219512,0.742026
01e444425b43a097,0.341667,0.428333,0.535,0.564375
aa10a804f54cd6e1,0.4675,0.52375,0.928333,0.98
6902715b0f2b9679,0.182031,0.547656,0.296736,0.924827
003381273e804198,0.685625,0.721875,0.265,0.2925
6e9d17a858ae8cf8,0.49625,0.5425,0.346667,0.501667
a4eb7fc691704f31,0.37125,0.404375,0,0.015845
ecdf38cf88343006,0.6725,0.7175,0.455,0.501667
f9b33c992333498b,0.616323,0.898687,0.3925,0.52875
3326c37f6efd77e2,0.046259,0.67619,0.241497,0.588435
fff1272ee6d98005,0.16,0.259375,0.225833,0.311667
21226401eaf3834e,0.545313,0.909375,0.159375,0.692187
c63266ac38f1b857,0,0.121658,0.496,0.71
53efa9799fdfdf22,0.035625,0.8225,0.282282,0.805806
e9854dd747d41efb,0.860625,0.9925,0.132766,0.22383
022947dca2078272,0,0.063148,0.475625,0.51125
ad603de4f581e6c7,0.135,0.235,0.51,0.605833
44780e7ebf4882b5,0.025126,0.133166,0.207028,0.369421
aade515123bf0cdf,0.130625,0.8325,0.028889,0.948889
bec520a974d517f5,0.545625,0.73375,0.428438,0.583723
cc29d2d67a07794e,0,0.203125,0.527197,0.78159
15c899f45fda1406,0.606771,0.709635,0.905273,0.970703
60fd20b442e7fe11,0.34375,0.397135,0.59668,0.617188
032636422e171c26,0.803125,0.82,0.337711,0.363039
281a37a46eb372ef,0.125625,0.16,0.432703,0.585095
0734cdf6d6ca7c54,0.198125,0.48,0,0.272656
4778e559a165fc1c,0.955625,0.999375,0.306754,0.347092
4f21df1620abe15e,0.0675,0.313333,0,0.1925
fc8617ae695a129d,0.44043,0.467773,0.040996,0.06735
e51d82c6f790e069,0.0025,0.999375,0,0.999112
59674effe04eee44,0.040625,0.114375,0.098333,0.159167
82d0a1bc08badbfc,0.534375,0.574375,0.158333,0.234167
b40a27c096bf3193,0.050625,0.826875,0.434167,0.999167
001a4ddbc29f989a,0.426875,0.501875,0.2875,0.365
5e4af0cf0842816b,0.59375,0.8725,0.528333,0.659167
9b0958f2072b465d,0.45375,0.475625,0.308333,0.384167
87a094f3e180ef98,0.092593,0.933862,0.399756,0.711491
555be93e5523b2b4,0.875,0.906875,0.304791,0.344546
ed87059293dc7954,0.94125,0.958125,0.535833,0.565
00b2c3c565dd8c33,0.606875,0.838125,0,0.6475
5325999e36891346,0.086677,0.4687,0.130625,0.868125
2d0239539c8d1e3e,0.33375,0.78125,0.240672,1
e5b444a707e38daf,0.381875,0.71,0.445,0.818333
0aed27033a045dee,0.029375,0.081875,0,0.063404
d1d5b5075b040152,0.668125,0.809375,0.82819,0.902419
e6dcfc6f767e0b2a,0.553471,0.569731,0.545028,0.560976
65ac9911c9863a49,0.34375,0.424805,0.727273,0.859025
e036f5aeaab04fe3,0.778125,0.788281,0.242708,0.263542
b6c0cdb840497dfc,0.183125,0.199375,0.376443,0.397229
85bf997431cba02b,0.804375,0.999375,0.814167,0.87
03aeadec7ab4eae1,0.465625,0.596875,0.440833,0.5875
e2e72007d37e8716,0.033125,0.070625,0.4475,0.4925
60fd20b442e7fe11,0.552083,0.621094,0.952148,0.990234
8f826426332394ed,0,0.10125,0.031122,0.225225
5a71413908c40a9d,0.206875,0.845625,0.355535,0.983114
37eda849fb787540,0.255556,0.947778,0.391875,0.49625
194a316757e11a85,0.47,0.48,0.41,0.444167
0d989bafacf1f24b,0.044375,0.5625,0.209375,0.59875
1fe2e7dfd4f83d94,0.771875,0.819375,0.230833,0.346667
ce2cc92a4c94001f,0.41625,0.531875,0.663333,0.739167
8e3f7845ade43667,0.470703,0.524414,0.744792,0.957031
1ca5bc50fa331c9d,0.01875,0.9775,0.371822,0.738347
31e85e40b02a952f,0.305664,0.453125,0.033675,0.881406
ffcc784133aa84fe,0.774667,0.791333,0.567111,0.591111
7910a2de79a6b757,0.8675,0.999375,0.239212,0.337711
4aa44ffd6b62ae1c,0.369375,0.535625,0.731481,0.837963
f52c1e6ff85235e0,0,0.254375,0.7975,0.960833
0004e0650dd10f47,0.933989,0.946629,0.822198,0.859914
7b1b0b20784c489a,0.585625,0.64875,0.1625,0.245
d2b4749034b2a95b,0.245,0.28625,0,0.069167
33a4c72c793c336c,0.458,0.626,0.152,0.24
65ac9911c9863a49,0,0.744141,0,0.998682
b1c575b9487aa02a,0.58375,0.70875,0.2325,0.330833
b6c0cdb840497dfc,0.016875,0.03375,0.010778,0.031563
4978e0f94f295148,0.591503,0.614379,0.393939,0.546717
97ea001b6ed39805,0.814375,0.840625,0.563333,0.639167
0aefb953c94f5389,0.35875,0.4675,0,0.070356
46b05a23eaac1d85,0.725326,0.832402,0.812883,0.95092
30b0f26d88edfa1a,0.34125,0.685,0.462477,0.641651
c542c48e57f2260c,0.604339,0.875,0.505,0.936875
ba62757747a7474e,0.5875,0.7125,0.225,0.455833
7d63fa03be6930ba,0.151003,0.532581,0.023041,0.602535
9716141b12b82fb4,0.125,0.231875,0.766667,0.938333
515b81a7d5853c7b,0.08875,0.985625,0.160042,0.780335
cd37426c59eae6c1,0.693125,0.721875,0.425,0.454167
f21b6f6331771da1,0.709375,0.76625,0.85272,0.933396
5e21569f9db62538,0.64,0.68375,0.239171,0.277778
754e33dde71419c6,0.881875,0.999375,0.4925,0.563333
29a42d1b02cf4f00,0.16125,0.254375,0.098333,0.206667
5e4af0cf0842816b,0.4775,0.530625,0.675833,0.7875
567a7859c42fef6c,0.48125,0.7325,0.646455,0.897388
7760aaec7ff572bf,0.729375,0.93625,0.075833,0.325
03bc1659414882da,0.790625,0.809375,0.910882,0.945591
97ea001b6ed39805,0.254375,0.28375,0.678333,0.726667
b649bb4ccc3ff549,0.178125,0.399375,0.678236,0.907129
8f826426332394ed,0.834375,0.92625,0.449631,0.587224
0654d9c90c37036b,0.1675,0.658125,0.318333,0.633333
a30bb33d0c25c49e,0.82125,0.9825,0.215,0.435833
2964f425e1d91626,0.591503,0.651961,0.630719,0.673203
13ffc1038a07ab05,0.063694,0.748408,0.151515,0.532468
1b33a75f8d50592a,0.339375,0.404375,0.641651,0.87242
a9ebd95de800bcf8,0.178125,0.2475,0.043333,0.120833
ce2653bea040bc62,0.14875,0.9075,0.285178,0.914634
a501c3668adc1338,0,0.885618,0.521164,0.839947
c9a8b92c394f1c55,0.65,0.828125,0.505,0.7325
623bc2244c759bd9,0.455,0.670625,0.388368,0.535647
6a4787ac9e707acc,0.3475,0.7375,0.718333,0.840833
675820b7745e2fe7,0.70875,0.799375,0.685,0.844167
fd6238e0511befde,0.245625,0.375,0.598889,0.954444
3472fa60b2547803,0.288125,0.353125,0.753283,0.951219
468b5011e0977ef1,0.315,0.341875,0.409167,0.459167
7f6a5a17eab2bd6e,0.000625,0.075625,0.523333,0.6075
8cb7cc93abee45a0,0.48375,0.996875,0.0625,0.971667
a93d1a2d6ddfaf62,0.690625,0.7675,0.167139,0.648725
c2c6b649a32fbcbe,0.057031,0.255469,0.640376,0.999061
77b4684133fe7ba8,0.409375,0.495625,0.16,0.230833
f502f88e5705629c,0.001563,0.064844,0.458333,0.505208
4fd9bc224f66de06,0.37125,0.396875,0.25985,0.287054
447a371c9fb95185,0.899414,0.986328,0,0.082718
aa10a804f54cd6e1,0.3525,0.38625,0.946667,0.996667
01a624308e2f8c5d,0.657227,0.751953,0.6875,0.759115
0105c9304931cf33,0.17125,0.271875,0.609167,0.631667
6657dd9a0e355854,0.363281,0.436523,0.657353,0.772059
f3ed649caaebace6,0.27125,0.45,0.299167,0.404167
95be7f98257af71a,0.198125,0.45875,0.689493,0.830206
f9d7499e7ed796e4,0,0.106875,0.616667,0.854167
b389d1db4b8bfb45,0.5325,0.619375,0,0.204646
6f4754992104bba8,0.036875,0.735,0.537523,0.838649
7b1b0b20784c489a,0.56125,0.620625,0.160833,0.245
fea0e30bb1db9438,0.235,0.7875,0.274444,0.717778
0b90b22541a89a85,0.141875,0.88,0.035833,0.590833
4b2bfeb08f2332a6,0.306875,0.60125,0.4175,0.6825
a96bfbc0d39bfab7,0.955,0.999375,0.471566,0.521435
221e8a630d47b664,0.026316,0.477147,0.232068,0.56962
65a1f1f0a0b94469,0.080778,0.123411,0.078563,0.124579
b81a5e307951002e,0.40625,0.434375,0.152399,0.221072
0d89333468ca821a,0.798125,0.999375,0.656667,0.844167
09934d6bb43bac26,0.9825,0.999375,0.5575,0.578333
a03d34412c04c7f6,0.748125,0.998125,0.724444,0.892222
e1728a9b9590e185,0.888125,0.934375,0.3625,0.403333
7dfc2b2d871a224a,0.245625,0.284375,0.407129,0.478424
02212702e2b12230,0.186875,0.20875,0.06,0.075833
d86b7f5931fbce65,0.889375,0.935,0.475,0.52
6d5430f993d24d8e,0.025,0.999375,0.146667,0.508333
041ff66864843898,0,0.0475,0.0175,0.065
00878e1cb55d4c2f,0.203125,0.820625,0.299167,0.724167
974abf230d79c0a0,0.394531,0.472656,0.798883,0.853352
a42c6bf4d525e26d,0.054375,0.459375,0.323827,0.597056
2c0e36cc98a66568,0.1475,0.3325,0.59,0.733333
ba65a6132d42baad,0.271875,0.309375,0.345,0.420833
1c48d2b34b25516d,0.203125,0.230625,0.669167,0.709167
c1c8789db78f914b,0.804375,0.985,0.301126,0.606942
97ea001b6ed39805,0.619375,0.653125,0.878333,0.9475
09934d6bb43bac26,0.9425,0.958125,0.36,0.375
67a85a602dbe467b,0.101875,0.18375,0.17968,0.322672
ffcc784133aa84fe,0.603333,0.620667,0.365333,0.385778
041f3d74c299e3fe,0.010625,0.68875,0.39,0.999375
f52c1e6ff85235e0,0.125,0.24875,0.583333,0.666667
97ea001b6ed39805,0.573125,0.6275,0.673333,0.735
a9f3e9f00c9012fd,0.826172,0.84375,0.665365,0.699219
c77dd69364fbd3f5,0.395625,0.7625,0.361163,0.665103
6c280eb85173043d,0,0.278125,0.333647,0.816729
24cbf7d458db3676,0.547207,0.766622,0.484,0.999
2cdbc453ba49fba0,0.564375,0.68875,0.317968,0.35842
95a6b609c600410c,0.15875,0.47625,0,0.189493
41e2fd97ef483bcf,0.740625,0.990625,0.634167,0.835
feaaf76ff32e100f,0.653125,0.734375,0.888333,0.99
271d136d603bfced,0.027344,0.124023,0.196615,0.22526
1160046002bfc425,0.085,0.281875,0.196844,0.653654
ea99dbc0023b0a47,0.618125,0.69125,0.689437,0.725352
d32bd68329069494,0.084615,0.391209,0.10625,0.725
40884e0293972b7a,0.445,0.465625,0.345833,0.3925
cc43d9a4c6a62998,0.815341,0.99858,0.880682,0.99053
77dc09574a28a578,0.104375,0.15875,0.305,0.361667
90585e90d771260c,0.33875,0.83875,0.554409,0.965291
b159ce5d01ff6c46,0.135,0.149375,0.385553,0.404315
86e50d832310449d,0.31,0.76875,0.309568,0.705441
dce4aa8ea6d888a4,0.501875,0.56375,0.422139,0.4606
38f5059fe0b4c2e0,0.36375,0.5275,0.072233,0.320826
2f1775ef3cf6d14f,0.179688,0.999023,0,0.998698
b1e3fe2170406a7d,0.461875,0.51375,0.1925,0.271667
703b5a6552899bce,0.553125,0.955625,0.616201,0.891032
02212702e2b12230,0.579375,0.604375,0.6475,0.671667
ad2948d24c351277,0.43625,0.80125,0.202627,0.520638
bdd4bf2042df8e49,0,0.117,0.373293,0.477997
98a42c82d484a9a5,0.33,0.405,0.9125,0.973333
29a42d1b02cf4f00,0.370625,0.44,0.358333,0.461667
e125cefc3ad17c1d,0.731057,0.779351,0.321875,0.39875
7793aa220db0f206,0.753596,0.945591,0.604469,0.788827
b020a686f6a59c7c,0.351307,0.738562,0.052288,1
bf1f6ce1fd92d0d7,0.614062,0.654688,0.732292,0.790625
035af2bbf7f77f28,0.324375,0.61375,0.363977,0.863977
bebac23c45451d93,0,0.05625,0.363039,0.391182
16cae20d00f8872b,0.509375,0.710625,0.219904,0.310594
15230f5a041dc8a9,0.84897,0.998856,0.691838,0.801678
0be8fb344b2753f7,0.395329,0.550459,0.440625,0.874375
00a8efad5207f112,0.88125,0.89125,0.270169,0.289869
b834853debcc22fb,0.8825,0.94125,0.013133,0.106004
826100059151f50f,0.258789,0.292969,0.295573,0.321615
b279922b8741588a,0.5525,0.574375,0.003333,0.020833
97ea001b6ed39805,0.75,0.806875,0.905833,0.983333
313ae1c93ac38a4b,0.342827,0.911392,0.37125,0.4175
98a42c82d484a9a5,0.09,0.143125,0.244167,0.294167
87805058af6018d6,0.106401,0.753117,0.10125,0.84875
140f74c69f830a68,0.539062,0.557617,0.757812,0.802083
33a4c72c793c336c,0.214,0.32,0.501333,0.549333
21a58c36ba7f45ee,0,0.88375,0,0.998333
60fd20b442e7fe11,0.494792,0.528646,0.804688,0.81543
43c8227a14d62d88,0.334375,0.503125,0.146667,0.305
a9f3e9f00c9012fd,0.790039,0.817383,0.316406,0.356771
93a62d75ecd0f5bc,0.32625,0.58,0.407129,0.889306
4039e8770e95f003,0.27625,0.299375,0.003763,0.034807
c709472fcdb5bf55,0.541379,0.593103,0.266722,0.311313
08ae39b30328327f,0.619141,0.630859,0.136719,0.16276
b6c0cdb840497dfc,0.163125,0.183125,0.373364,0.3903
e825005900a6be2e,0.246521,0.72664,0.200625,0.916875
c912daefb834aca0,0.181351,0.194567,0.031938,0.060573
f358125fa1c75018,0.270833,0.295833,0.494444,0.518056
012872c50b59baf2,0.306641,0.698242,0.341142,0.489019
54b4a44c8cb6f14f,0.006536,0.957516,0.076797,0.996732
4b641ddf37bf9078,0.09125,0.21,0.115,0.211667
c8daaa42cb161af2,0.92037,0.998148,0.435754,0.486034
6d0e8136b0e16eaf,0,0.158537,0.200334,0.405676
1a29eef4fcb1ce46,0.619141,0.626953,0.347656,0.373698
60faa8e455767d7e,0.320625,0.833125,0.219167,0.395
41d8aa658d93d996,0.1375,0.97375,0.075833,0.801667
0aba7fa2e9f7835b,0.50875,0.5275,0.573684,0.6
d1c06a9d68da28e3,0.01875,0.109375,0.601667,0.784167
0f56e5eeaa09ad36,0.202344,0.272656,0.48375,0.4925
5e21569f9db62538,0.396875,0.5325,0.211864,0.300377
02cfef33d6dc4fd6,0.665039,0.724609,0.699219,0.735677
42c7fb15c31e10d6,0.351875,0.3675,0.344167,0.3575
ed1122b9ad52cfa7,0.402,0.514,0.925187,0.997506
11b428a4950cc4d5,0.164375,0.883125,0.3025,0.75
0095734b1bd2ea8d,0.926758,0.945312,0.108073,0.126302
9f9739c94c5de19a,0.517115,0.749389,0.396484,0.555664
cb5c5e1bfaf43689,0,0.310625,0.694167,0.913333
c0065ef59f7b212d,0.071667,0.980833,0,0.274375
3b891270f1e69c75,0.414375,0.64875,0.362625,0.528365
38da165d6a16e0c8,0.68125,0.863125,0.253968,0.361345
a9ebd95de800bcf8,0.486875,0.535625,0.313333,0.339167
f9b3cb3ef0182924,0.38625,0.4925,0.119137,0.161351
1cff4f9915752e95,0,0.193125,0.829167,0.97
f21b6f6331771da1,0.084375,0.183125,0.451219,0.601313
12de810c724bae96,0.01625,0.0575,0.139286,0.192857
cb5c5e1bfaf43689,0.395625,0.979375,0.620833,0.8975
c27f0eec4a63dde9,0.523125,0.5675,0.446241,0.737268
28f7c0946f6fafd2,0.73375,0.795,0.178333,0.286667
e74123c46c1455ee,0.081111,0.732222,0,0.99
0eaba242dbc52996,0.103125,0.1275,0.2975,0.3275
1c48d2b34b25516d,0.275625,0.311875,0.760833,0.785
52aada291fff8b76,0,0.51875,0.058333,0.68
313ae1c93ac38a4b,0.098101,0.487342,0.598125,0.70625
7ac140d853b157e6,0,0.999375,0.085833,0.999167
85e32d60cd7e3596,0.24875,0.71,0.4175,0.769167
6bce7db1996c70c6,0.0325,0.884375,0.318605,0.812403
7782b0c37bb631e1,0.719803,0.999178,0.00125,0.27625
87be28381e114da1,0.261875,0.658125,0.525,0.673333
8660c51d1d7add8e,0.336875,0.464375,0.469167,0.7325
649f776a6fcbb619,0.186875,0.2625,0.89212,0.979362
75a828d2d3100adc,0.3275,0.9775,0,0.970149
9567c53e11880298,0.243056,0.277778,0.884115,0.920573
f502f88e5705629c,0.361719,0.457812,0.298958,0.445833
0a298ac13bf92bc3,0.18125,0.445312,0.664583,0.9125
02301093441c0980,0.784375,0.992969,0.790378,0.911798
8fa8c9c1e62db362,0.2875,0.943125,0.013183,0.923729
31186c0ef5127805,0.915,0.95,0.798333,0.874167
d213a9f865e80146,0.084375,0.1625,0.51875,0.614062
b38ec031a683ef23,0.85875,0.935,0.635,0.725
3645ce2c081c82a7,0.45375,0.7525,0.868333,0.998333
48bc84a65ec8f801,0.55125,0.999375,0.1925,0.475
9efeeb0f2cecf67d,0.0575,0.70125,0.589167,0.938333
02212702e2b12230,0.761875,0.7825,0.358333,0.375
ef10c5eb2d2a1c30,0.178992,0.714898,0.45591,0.547842
032aa77bdfa1c8f2,0.495625,0.9975,0.359287,0.688555
041ff66864843898,0.218125,0.294375,0.68,0.738333
3487bca17c11d9f3,0.158845,0.795126,0.04625,0.804375
6d0e8136b0e16eaf,0.330377,0.482262,0.158598,0.258765
1a29eef4fcb1ce46,0.521484,0.536133,0.757812,0.769531
bca36a5b045a6347,0.464375,0.616875,0.025253,0.182828
76c7029ccef9f54a,0.27,0.293125,0.259643,0.273754
7f48b8637a5d1a19,0.12875,0.99875,0,0.827402
2df261d72183e5d8,0.091282,0.187692,0.467692,0.5
771e844a5507cdd8,0.5175,0.71625,0.47352,0.573209
605d8ba120c990ce,0.271094,0.738281,0.20625,0.502083
29a42d1b02cf4f00,0.924375,0.999375,0.7025,0.775
b4b92135944d1a03,0.30125,0.595,0.014939,0.303455
28bc5079d4be5d87,0.40875,0.465,0.322702,0.350844
05e5190a82582cea,0.46582,0.507812,0.14202,0.162518
a591aaa8c70ae46c,0.888125,0.999375,0.389167,0.625
5d904a6a795026c5,0.495,0.991875,0.24,0.725833
468b5011e0977ef1,0.530625,0.555,0.25,0.264167
5172549cb072dc35,0.03125,0.939062,0.0375,1
717788f07b5116b6,0,0.181875,0.105,0.294167
201aff5d5dd9d56c,0.278612,0.339587,0.3625,0.424375
e50dc68070a21aa9,0.428333,0.455,0.091111,0.105556
5e21569f9db62538,0.58625,0.656875,0.215631,0.244821
880b4b00f75260ec,0.86875,0.951875,0.579167,0.649167
78b4433bd115f4a7,0.165,0.6475,0.513333,0.985
44780e7ebf4882b5,0.252513,0.400754,0.276353,0.40076
93c95980f4f84afe,0,0.962512,0.48125,0.754375
7c37e1e6e3ff050a,0.269375,0.661875,0.283333,0.845833
6dca0f466d312458,0.2725,0.293125,0.036667,0.055833
f078356d182b466e,0.305,0.858125,0.552224,0.807544
5ea1038bd828dc78,0.175625,0.26,0.55,0.653333
468b5011e0977ef1,0.78625,0.999375,0.248333,0.445
2a157f9ae86441e2,0.52,0.713125,0.303371,0.589888
1cb2a4330150c4ce,0.7125,0.907292,0,0.446094
a92a760603bf9068,0,0.074375,0,0.193609
0055fc7001c37ed7,0,0.106667,0.485,0.5475
62bf935624535189,0.143333,0.853333,0.24,0.665
8e6d3e246312b3e5,0.656875,0.6725,0.31,0.345833
40f135d0281a6163,0.265625,0.83724,0.357422,0.62207
a7f75a46cdb7b482,0.210625,0.918125,0.170732,0.907129
158615e5b6f99451,0.240234,0.317383,0.308594,0.449219
8f0ca19eb6900542,0.122936,0.880734,0.22875,0.528125
feaaf76ff32e100f,0.215625,0.269375,0.754167,0.775
a0f78e1301942486,0.092469,0.816969,0.043125,0.88625
0180c11b23fd0cfe,0.326435,0.483537,0.946875,0.999375
625bca7304076750,0.34875,0.3875,0.030189,0.067925
1b7769fa0d96c77e,0.0375,0.42,0.488496,0.918584
e6acfd77d31be3bc,0.00125,0.11625,0.225,0.328333
97ea001b6ed39805,0.341875,0.395,0.6375,0.6925
dce4aa8ea6d888a4,0.648125,0.68625,0.403377,0.445591
dde7793b4f5d8fd0,0.289375,0.545625,0.351782,0.591932
b4bc557478082207,0,0.082031,0,0.121875
bf85d9c0c79935e4,0.930625,0.999375,0.731667,0.814167
3202f7d7443e415f,0,0.996875,0,0.999062
0300038f7af11561,0.328294,0.355652,0.261875,0.2875
4f21df1620abe15e,0.365,0.45,0.6675,0.753125
6c81301977b10e78,0.370117,0.390625,0.748698,0.815104
c635db971c6fd45d,0.565625,0.581875,0.435833,0.449167
8127e562be60bdca,0.515,0.856875,0.638158,0.825188
f5e5fc567e5922e4,0.3625,0.409375,0.17,0.195833
fd61d93a63c0cfc5,0.639375,0.960625,0.899625,0.999062
8f8d2a1e0f960ef2,0.237223,0.861138,0.328125,0.902344
92952e8f62cb0973,0.035625,0.17375,0.497807,0.77193
556bf89fe33335fc,0.122222,0.318889,0.46963,0.783704
